Name,Loan Amount,Annual Income,Credit Score,Employment Length,Loan Term,Debt-to-Income Ratio (DTI),Home Ownership,Purpose of Loan,Interest Rate
Person_333,1398224,1423981.0,634.0,11.6,32.0,29.72,Mortgage,Personal,8.02
Person_334,1755738,2536798.0,729.0,14.2,34.0,24.07,Own,Personal,6.92
Person_335,1106731,389937.0,549.0,4.6,42.0,41.62,Own,Personal,9.99
Person_336,1565448,2769464.0,763.0,15.4,25.0,18.75,Rent,Education,6.06
Person_337,875816,2682159.0,741.0,14.0,23.0,20.58,Own,Car,5.58
Person_338,424705,2358344.0,719.0,15.6,34.0,26.22,Mortgage,Personal,6.8
Person_339,1670118,2488910.0,747.0,13.5,28.0,26.09,Own,Business,6.31
Person_340,1906926,1035165.0,583.0,6.0,44.0,35.42,Own,Car,9.78
Person_341,1708845,1012425.0,575.0,6.7,39.0,29.78,Own,Car,9.08
Person_342,604594,1934428.0,688.0,9.1,32.0,27.69,Mortgage,Business,7.0
Person_343,197718,486287.0,544.0,4.0,46.0,41.53,Own,Education,10.35
Person_344,1407563,2243683.0,704.0,11.8,30.0,24.86,Rent,Education,6.93
Person_345,695263,1753749.0,656.0,11.5,35.0,30.11,Own,Home,7.97
Person_346,1457321,2478214.0,742.0,13.2,28.0,23.08,Own,Education,6.0
Person_347,1058239,656104.0,527.0,6.7,52.0,35.72,Rent,Home,10.99
Person_348,157512,2366503.0,698.0,15.3,33.0,21.57,Rent,Personal,7.79
Person_349,197443,434085.0,520.0,5.6,48.0,39.48,Rent,Education,10.71
Person_350,1569163,958171.0,582.0,6.7,42.0,37.7,Rent,Education,9.54
Person_351,423616,698095.0,567.0,6.0,45.0,36.29,Rent,Business,9.73
Person_352,707409,2367461.0,756.0,11.7,29.0,24.24,Rent,Personal,6.2
Person_353,736976,886093.0,596.0,6.5,43.0,36.8,Mortgage,Home,9.35
Person_354,1464447,1367732.0,624.0,7.8,32.0,35.18,Own,Personal,8.22
Person_355,425037,2635296.0,752.0,15.7,27.0,20.92,Mortgage,Car,5.7
Person_356,1094107,1690424.0,639.0,13.6,32.0,25.7,Mortgage,Business,7.92
Person_357,857364,221576.0,513.0,4.2,52.0,43.26,Rent,Car,11.63
Person_358,167796,2963262.0,780.0,13.9,24.0,22.43,Own,Home,5.52
Person_359,1390575,2924442.0,788.0,15.7,21.0,19.92,Mortgage,Education,4.98
Person_360,1291082,1235865.0,597.0,8.5,42.0,31.58,Own,Education,8.88
Person_361,1040198,1528668.0,653.0,9.8,35.0,28.45,Own,Education,8.17
Person_362,748376,2937968.0,813.0,15.3,19.0,16.47,Rent,Home,4.9
Person_363,319544,2991338.0,786.0,16.8,23.0,21.92,Own,Car,5.44
Person_364,430002,2386203.0,736.0,12.1,29.0,22.51,Mortgage,Home,6.1
Person_365,748002,2232342.0,727.0,11.8,30.0,23.18,Mortgage,Home,6.51
Person_366,1638015,1995292.0,681.0,12.6,33.0,26.25,Rent,Car,7.39
Person_367,640978,2030276.0,697.0,10.7,33.0,25.63,Mortgage,Education,6.74
Person_368,1627363,2500457.0,740.0,14.9,28.0,25.31,Rent,Business,5.87
Person_369,1629159,2754728.0,767.0,13.7,27.0,17.94,Mortgage,Home,5.72
Person_370,957317,773722.0,553.0,8.4,43.0,39.53,Mortgage,Home,10.07
Person_371,438215,2363769.0,726.0,12.6,31.0,23.61,Rent,Car,6.59
Person_372,371184,841857.0,585.0,6.2,43.0,38.99,Own,Business,9.58
Person_373,1897191,1980248.0,717.0,12.2,31.0,29.86,Rent,Home,7.07
Person_374,1521091,2132360.0,722.0,11.8,26.0,25.54,Own,Personal,6.28
Person_375,718234,1066164.0,640.0,7.7,38.0,34.0,Own,Business,8.39
Person_376,428480,2808026.0,755.0,16.3,25.0,19.64,Rent,Home,6.07
Person_377,82711,1330070.0,641.0,9.9,37.0,32.15,Rent,Business,8.1
Person_378,841971,1992841.0,693.0,12.8,31.0,23.27,Rent,Personal,7.16
Person_379,551157,801513.0,615.0,6.1,40.0,40.03,Own,Personal,8.64
Person_380,234423,2380019.0,711.0,13.4,34.0,23.71,Own,Business,7.37
Person_381,566349,2465752.0,719.0,17.0,29.0,20.15,Own,Education,6.6
Person_382,1802290,979957.0,577.0,8.3,42.0,31.24,Own,Business,9.65
Person_383,962495,2113980.0,659.0,11.2,30.0,20.88,Rent,Car,7.74
Person_384,1756493,1707394.0,650.0,10.6,37.0,30.6,Rent,Education,7.85
Person_385,874792,2912188.0,765.0,15.7,23.0,17.36,Own,Personal,5.24
Person_386,1835954,454265.0,539.0,4.5,48.0,39.03,Mortgage,Education,10.61
Person_387,183272,719493.0,570.0,4.4,48.0,38.62,Rent,Personal,9.89
Person_388,817836,2461556.0,773.0,13.5,20.0,21.48,Mortgage,Personal,5.37
Person_389,1036001,1110913.0,621.0,10.0,38.0,35.33,Mortgage,Personal,8.34
Person_390,752335,2257017.0,704.0,13.8,29.0,24.48,Mortgage,Car,6.95
Person_391,857789,853817.0,558.0,3.4,46.0,36.31,Own,Car,9.75
Person_392,1741985,1196433.0,620.0,9.6,33.0,30.35,Rent,Home,8.55
Person_393,1176081,2235286.0,687.0,14.3,32.0,22.84,Mortgage,Car,6.86
Person_394,52869,2781505.0,804.0,15.0,23.0,20.94,Own,Personal,4.89
Person_395,831474,2561547.0,769.0,15.4,22.0,20.28,Rent,Business,5.62
Person_396,504351,2134116.0,694.0,11.4,33.0,27.77,Own,Education,7.43
Person_397,1410828,882387.0,545.0,6.1,44.0,40.92,Rent,Business,10.13
Person_398,686584,1345958.0,652.0,10.7,36.0,33.51,Rent,Personal,7.86
Person_399,668467,679767.0,556.0,5.4,45.0,40.97,Own,Business,9.46
Person_400,1188848,209583.0,537.0,1.2,47.0,43.51,Mortgage,Education,10.66
Person_401,88467,774675.0,536.0,6.1,46.0,36.09,Rent,Home,10.61
Person_402,1908336,2833664.0,760.0,15.6,28.0,19.68,Rent,Home,5.73
Person_403,1086685,1697850.0,660.0,12.0,38.0,33.17,Mortgage,Car,7.4
Person_404,927844,1146803.0,606.0,7.9,40.0,32.88,Rent,Business,8.54
Person_405,530047,2295598.0,710.0,12.7,31.0,21.88,Mortgage,Car,6.6
Person_406,1757923,1514861.0,654.0,10.9,36.0,28.47,Rent,Car,8.2
Person_407,1157447,878710.0,557.0,6.8,46.0,35.82,Mortgage,Business,10.0
Person_408,989903,668298.0,555.0,4.7,44.0,36.08,Rent,Business,9.52
Person_409,178391,336149.0,527.0,5.6,49.0,44.32,Rent,Education,10.66
Person_410,489430,770303.0,578.0,6.4,45.0,37.63,Rent,Business,9.23
Person_411,1067026,1188651.0,623.0,8.1,38.0,35.51,Mortgage,Business,8.39
Person_412,1709280,1176684.0,586.0,8.3,45.0,33.07,Rent,Car,9.62
Person_413,1955279,956556.0,556.0,5.7,46.0,33.3,Own,Home,10.18
Person_414,1929072,1254153.0,641.0,7.7,38.0,30.38,Own,Personal,8.51
Person_415,306687,1006434.0,598.0,7.2,44.0,33.33,Own,Home,9.07
Person_416,1824027,2347863.0,709.0,13.2,32.0,24.2,Rent,Business,7.04
Person_417,157450,2860891.0,806.0,17.5,20.0,20.09,Mortgage,Personal,4.6
Person_418,221890,2790179.0,770.0,15.8,24.0,20.87,Mortgage,Business,5.44
Person_419,488741,621863.0,577.0,6.5,42.0,35.51,Rent,Education,9.42
Person_420,331974,759119.0,568.0,6.1,41.0,37.3,Own,Business,9.7
Person_421,1498685,2004240.0,731.0,13.2,30.0,24.43,Mortgage,Personal,5.93
Person_422,166381,2131506.0,738.0,13.0,29.0,26.18,Rent,Education,6.12
Person_423,1571701,2163957.0,701.0,12.6,36.0,26.06,Mortgage,Personal,7.38
Person_424,1670197,2542094.0,763.0,14.4,20.0,19.47,Own,Education,5.34
Person_425,184508,2392271.0,742.0,12.5,28.0,25.05,Own,Car,5.71
Person_426,1828226,1023265.0,620.0,8.0,42.0,39.68,Mortgage,Personal,8.24
Person_427,1961221,1242137.0,595.0,8.3,48.0,34.77,Rent,Car,9.93
Person_428,1497687,2347907.0,738.0,12.9,32.0,23.18,Rent,Car,6.32
Person_429,1249386,1401988.0,652.0,10.5,37.0,31.08,Mortgage,Business,7.89
Person_430,1391466,1051426.0,560.0,5.9,43.0,34.34,Own,Home,9.87
Person_431,1672241,1836748.0,650.0,10.6,38.0,26.42,Rent,Education,8.07
Person_432,890477,1790346.0,628.0,12.2,35.0,28.85,Mortgage,Personal,8.26
Person_433,410032,1302801.0,615.0,9.0,37.0,30.3,Mortgage,Car,8.56
Person_434,1096811,2487073.0,752.0,14.1,26.0,18.51,Own,Business,5.84
Person_435,1468175,440617.0,565.0,4.9,44.0,40.5,Own,Personal,9.53
Person_436,1759536,805398.0,573.0,6.5,44.0,36.94,Rent,Business,9.47
Person_437,1848596,313606.0,555.0,2.1,42.0,40.02,Rent,Personal,10.06
Person_438,929611,1787514.0,641.0,10.4,35.0,25.8,Rent,Business,7.88
Person_439,1270412,1277506.0,584.0,10.5,48.0,33.37,Own,Business,10.14
Person_440,779903,941067.0,584.0,6.1,46.0,33.74,Mortgage,Home,9.6
Person_441,95714,460102.0,545.0,4.3,47.0,39.61,Rent,Car,9.79
Person_442,1024339,1522521.0,642.0,9.0,34.0,34.2,Rent,Education,7.43
Person_443,1725810,1824224.0,631.0,10.9,36.0,29.35,Rent,Education,8.19
Person_444,1994624,347631.0,524.0,3.4,51.0,38.13,Mortgage,Personal,10.8
Person_445,680271,1543054.0,618.0,10.3,39.0,27.94,Rent,Personal,8.8
Person_446,1565536,2533697.0,756.0,14.6,27.0,22.19,Rent,Home,5.78
Person_447,1810427,1926334.0,690.0,12.5,32.0,24.41,Own,Personal,7.0
Person_448,174123,2047199.0,676.0,10.8,32.0,22.11,Own,Education,7.2
Person_449,986093,2577347.0,737.0,14.1,25.0,22.57,Own,Car,6.09
Person_450,1404204,1838004.0,652.0,10.8,37.0,28.57,Mortgage,Home,7.64
Person_451,1181565,1929187.0,681.0,12.1,34.0,28.04,Own,Personal,7.23
Person_452,1396932,467291.0,557.0,3.7,52.0,40.36,Rent,Home,10.32
Person_453,879957,1823372.0,653.0,12.2,36.0,27.92,Rent,Home,7.72
Person_454,228274,1530363.0,653.0,11.2,38.0,29.28,Mortgage,Home,8.12
Person_455,737995,303535.0,511.0,2.7,48.0,42.28,Mortgage,Personal,11.1
Person_456,1423928,1247861.0,599.0,7.8,40.0,36.11,Rent,Business,8.72
Person_457,1918836,1545528.0,643.0,9.1,35.0,29.47,Mortgage,Personal,7.9
Person_458,461927,1761014.0,645.0,14.0,40.0,26.56,Rent,Personal,8.42
Person_459,839852,922648.0,572.0,6.3,43.0,33.61,Own,Personal,9.33
Person_460,1981760,783247.0,545.0,8.3,49.0,35.35,Rent,Personal,10.15
Person_461,181373,595065.0,590.0,3.7,50.0,39.13,Mortgage,Personal,9.86
Person_462,1537028,2627474.0,753.0,13.5,25.0,16.79,Own,Home,6.17
Person_463,165294,2907762.0,766.0,15.2,27.0,19.52,Rent,Home,5.64
Person_464,1085362,2079573.0,702.0,11.2,34.0,27.12,Mortgage,Personal,7.18
Person_465,1558027,1137687.0,602.0,7.5,46.0,30.41,Mortgage,Car,8.97
Person_466,698307,1249708.0,611.0,7.5,43.0,31.08,Own,Car,9.11
Person_467,115726,951972.0,598.0,6.0,40.0,35.78,Rent,Business,8.46
Person_468,191564,459427.0,552.0,6.1,48.0,39.61,Rent,Car,9.98
Person_469,1476388,2439155.0,723.0,15.4,28.0,23.75,Mortgage,Education,5.87
Person_470,318246,982516.0,577.0,8.3,47.0,35.07,Own,Education,9.55
Person_471,1804272,2557681.0,740.0,15.1,25.0,24.21,Rent,Car,6.08
Person_472,168015,2741007.0,717.0,15.4,30.0,19.45,Own,Personal,7.02
Person_473,1839250,2550760.0,714.0,13.8,35.0,19.77,Mortgage,Car,6.89
Person_474,304079,914261.0,609.0,5.6,35.0,33.82,Rent,Education,8.68
Person_475,600929,1773908.0,700.0,11.3,30.0,29.96,Mortgage,Car,6.84
Person_476,739944,2474915.0,732.0,12.6,29.0,22.46,Rent,Home,6.42
Person_477,738105,431807.0,546.0,3.3,45.0,41.41,Mortgage,Business,9.98
Person_478,563758,224363.0,520.0,5.0,53.0,43.17,Rent,Home,10.67
Person_479,1033609,594798.0,612.0,7.7,43.0,34.68,Own,Home,9.18
Person_480,1464466,2245990.0,737.0,13.5,25.0,22.11,Rent,Business,5.97
Person_481,1067703,1184348.0,606.0,9.5,38.0,31.56,Rent,Personal,8.77
Person_482,495101,1585049.0,629.0,9.6,38.0,28.49,Mortgage,Business,8.33
Person_483,86631,2298772.0,687.0,11.6,40.0,23.09,Rent,Personal,8.18
Person_484,1865153,1572944.0,651.0,10.6,37.0,32.23,Rent,Education,8.15
Person_485,1171567,1698447.0,645.0,11.2,38.0,31.54,Rent,Car,8.45
Person_486,1102590,892894.0,551.0,6.8,45.0,35.55,Mortgage,Education,10.26
Person_487,1371813,1745288.0,652.0,10.4,38.0,28.23,Rent,Education,8.22
Person_488,1116646,1975565.0,666.0,13.0,36.0,25.32,Own,Education,7.82
Person_489,1920785,2477476.0,771.0,12.9,23.0,22.55,Own,Car,5.62
Person_490,1155534,1795123.0,687.0,9.9,33.0,28.71,Mortgage,Personal,6.8
Person_491,1180650,220655.0,513.0,2.3,54.0,43.58,Rent,Business,10.93
Person_492,1633593,2199085.0,739.0,12.9,27.0,26.39,Mortgage,Personal,6.13
Person_493,1853649,1149133.0,607.0,6.5,42.0,29.31,Rent,Personal,9.05
Person_494,1274665,2189690.0,691.0,11.9,29.0,24.57,Mortgage,Home,7.13
Person_495,247392,650400.0,586.0,4.7,45.0,41.01,Rent,Car,9.54
Person_496,208823,1270178.0,628.0,8.1,41.0,31.98,Rent,Personal,8.73
Person_497,1073904,866470.0,557.0,4.7,40.0,38.64,Mortgage,Personal,9.05
Person_498,1728728,2135854.0,699.0,12.6,29.0,24.73,Mortgage,Education,6.85
Person_499,1491578,1591538.0,632.0,11.5,40.0,30.42,Mortgage,Home,7.82
Person_500,1832005,2822977.0,744.0,15.9,28.0,17.1,Rent,Business,6.14
Person_501,548863,2707506.0,778.0,17.1,20.0,18.18,Mortgage,Home,5.26
Person_502,417654,2029074.0,731.0,13.7,32.0,27.72,Rent,Education,6.74
Person_503,629036,2998714.0,761.0,17.5,26.0,19.61,Own,Education,5.77
Person_504,580089,371236.0,539.0,4.4,47.0,40.72,Own,Education,10.13
Person_505,1248838,289743.0,507.0,3.9,54.0,38.92,Rent,Car,11.23
Person_506,1541481,647875.0,546.0,6.5,40.0,38.35,Rent,Education,10.05
Person_507,285362,2155206.0,693.0,12.1,27.0,27.69,Mortgage,Personal,6.96
Person_508,1542785,1338422.0,607.0,6.4,44.0,35.75,Rent,Car,9.01
Person_509,1652456,958795.0,587.0,7.6,44.0,34.93,Rent,Education,9.77
Person_510,847079,1014468.0,575.0,5.9,44.0,31.76,Own,Car,9.79
Person_511,714076,1964688.0,692.0,10.5,29.0,28.51,Mortgage,Personal,7.31
Person_512,269963,2904489.0,778.0,16.1,28.0,18.12,Mortgage,Education,6.17
Person_513,530761,439647.0,530.0,4.5,48.0,41.96,Rent,Education,10.25
Person_514,1347286,1579401.0,630.0,8.1,40.0,30.74,Mortgage,Personal,8.19
Person_515,270984,489962.0,528.0,5.0,49.0,37.87,Own,Education,10.55
Person_516,1995635,519849.0,558.0,6.2,47.0,39.49,Own,Personal,10.35
Person_517,1955324,744392.0,575.0,4.6,43.0,40.04,Own,Education,9.26
Person_518,1880931,586480.0,530.0,6.9,53.0,38.5,Rent,Education,11.0
Person_519,314512,2104611.0,702.0,10.4,31.0,23.54,Rent,Home,6.49
Person_520,651863,2000200.0,705.0,14.5,32.0,23.34,Own,Car,6.83
Person_521,1367375,624632.0,520.0,5.0,50.0,36.92,Own,Business,10.73
Person_522,1336125,1772732.0,678.0,11.0,31.0,27.67,Mortgage,Home,7.16
Person_523,1692895,2140593.0,690.0,10.2,29.0,26.94,Mortgage,Home,6.98
Person_524,1582875,1709837.0,672.0,10.4,32.0,26.8,Mortgage,Car,7.78
Person_525,1710786,1558990.0,631.0,10.1,41.0,33.46,Mortgage,Home,8.83
Person_526,498982,1451717.0,599.0,9.2,39.0,28.61,Own,Personal,8.41
Person_527,1222622,2940855.0,751.0,15.5,29.0,23.02,Mortgage,Home,5.98
Person_528,456619,1691625.0,660.0,9.2,36.0,32.65,Own,Business,7.76
Person_529,1130673,1580188.0,653.0,11.3,38.0,30.45,Own,Personal,7.96
Person_530,1046161,2728696.0,744.0,15.3,26.0,16.9,Rent,Car,5.97
Person_531,716326,1537218.0,657.0,11.6,35.0,30.43,Mortgage,Car,7.48
Person_532,699150,1869745.0,644.0,10.6,36.0,26.88,Own,Car,8.59
Person_533,1328805,1662333.0,655.0,9.7,37.0,26.9,Rent,Personal,8.25
Person_534,168834,770217.0,543.0,7.2,42.0,37.78,Rent,Car,10.16
Person_535,1192424,323199.0,510.0,2.0,49.0,39.43,Own,Car,10.73
Person_536,1151497,1480101.0,639.0,7.9,39.0,29.61,Own,Business,8.04
Person_537,755086,1536748.0,627.0,11.1,35.0,30.14,Mortgage,Education,7.71
Person_538,1749005,2326697.0,714.0,11.9,32.0,22.54,Mortgage,Education,6.78
Person_539,1804236,1852433.0,695.0,8.9,33.0,31.96,Own,Education,7.3
Person_540,334821,2328825.0,711.0,15.7,29.0,22.6,Own,Car,6.79
Person_541,105609,624190.0,570.0,3.7,43.0,39.35,Rent,Personal,9.62
Person_542,277897,2749267.0,742.0,15.6,30.0,20.31,Rent,Car,6.15
Person_543,1024165,1664889.0,667.0,10.4,35.0,30.14,Rent,Education,7.39
Person_544,1129600,1088943.0,628.0,4.1,36.0,35.29,Rent,Business,8.3
Person_545,1075715,1603864.0,601.0,9.7,37.0,31.72,Rent,Car,8.96
Person_546,1168889,2320677.0,706.0,13.9,32.0,24.27,Mortgage,Car,7.06
Person_547,1488533,2879244.0,789.0,16.4,23.0,19.34,Rent,Car,5.56
Person_548,234078,2443267.0,730.0,15.1,27.0,22.79,Own,Personal,6.29
Person_549,1456005,2863286.0,783.0,15.4,18.0,18.75,Mortgage,Business,4.95
Person_550,511243,957600.0,574.0,7.9,46.0,33.75,Rent,Business,9.57
Person_551,1212208,2797979.0,771.0,14.7,27.0,19.47,Rent,Business,6.11
Person_552,1047639,2216307.0,708.0,11.1,29.0,25.13,Rent,Business,6.51
Person_553,301451,2304417.0,743.0,11.7,26.0,24.68,Own,Education,6.34
Person_554,53051,1009195.0,597.0,5.4,43.0,35.49,Rent,Car,9.5
Person_555,1802683,1455300.0,642.0,10.6,37.0,30.79,Own,Business,8.05
Person_556,1475412,215733.0,504.0,1.7,48.0,41.9,Own,Home,10.79
Person_557,1054646,1098628.0,591.0,8.0,42.0,33.24,Rent,Home,9.4
Person_558,1710099,2596716.0,740.0,14.3,31.0,21.97,Rent,Education,6.24
Person_559,1021525,2287560.0,726.0,13.1,25.0,23.58,Mortgage,Home,6.64
Person_560,1820348,1226281.0,605.0,10.0,44.0,33.6,Mortgage,Home,9.56
Person_561,239407,2961759.0,791.0,15.8,20.0,20.17,Mortgage,Home,5.14
Person_562,499395,2755517.0,806.0,16.1,22.0,18.54,Own,Education,4.42
Person_563,999597,1269634.0,635.0,8.5,37.0,34.06,Rent,Car,8.33
Person_564,512894,2543453.0,737.0,14.2,25.0,21.87,Mortgage,Education,6.27
Person_565,1310386,1545649.0,669.0,12.6,35.0,34.51,Own,Personal,7.99
Person_566,1007238,1201675.0,602.0,6.3,41.0,33.02,Mortgage,Personal,8.92
Person_567,777975,2257244.0,675.0,14.7,40.0,25.68,Mortgage,Home,7.37
Person_568,123523,2459586.0,715.0,14.8,22.0,22.56,Rent,Home,6.24
Person_569,1859039,2907929.0,742.0,15.5,25.0,15.86,Rent,Car,6.26
Person_570,1193052,1857528.0,669.0,13.2,42.0,26.72,Own,Home,8.62
Person_571,1332417,2374749.0,727.0,11.3,24.0,25.03,Rent,Personal,6.34
Person_572,853451,2041049.0,727.0,11.4,29.0,25.3,Mortgage,Home,6.54
Person_573,1079225,278209.0,525.0,2.3,47.0,37.03,Own,Car,10.4
Person_574,920045,824152.0,569.0,6.9,41.0,36.67,Own,Personal,9.29
Person_575,272866,2445772.0,751.0,12.5,26.0,20.47,Own,Home,6.06
Person_576,1185248,366562.0,483.0,4.8,52.0,40.97,Own,Car,11.44
Person_577,1696711,2504310.0,745.0,14.0,26.0,25.25,Rent,Car,5.33
Person_578,1443470,2936598.0,798.0,15.6,27.0,19.93,Mortgage,Personal,5.43
Person_579,1833570,1176264.0,578.0,8.5,45.0,36.75,Rent,Personal,9.6
Person_580,78251,486453.0,562.0,4.5,44.0,38.54,Rent,Personal,9.83
Person_581,1726345,1320831.0,629.0,7.3,38.0,32.13,Own,Car,8.3
Person_582,1473286,1801582.0,662.0,14.4,37.0,26.16,Rent,Personal,7.88
Person_583,1648809,425409.0,546.0,3.9,49.0,38.83,Rent,Personal,10.28
Person_584,1975860,2537119.0,788.0,11.6,24.0,20.0,Mortgage,Car,5.26
Person_585,1130793,2990353.0,792.0,15.4,27.0,15.31,Own,Car,5.4
Person_586,1106884,1191052.0,614.0,6.5,40.0,36.28,Rent,Personal,9.12
Person_587,1366669,938925.0,575.0,8.0,49.0,31.55,Own,Personal,10.14
Person_588,233062,2665849.0,739.0,15.4,28.0,23.48,Mortgage,Personal,5.92
Person_589,444366,2672747.0,773.0,15.5,21.0,23.17,Rent,Car,5.29
Person_590,794840,2035775.0,676.0,11.6,34.0,27.21,Mortgage,Business,7.57
Person_591,150235,1645687.0,656.0,9.9,35.0,27.37,Mortgage,Education,7.64
Person_592,1173316,782314.0,559.0,5.7,44.0,33.93,Own,Home,9.68
Person_593,428496,2153150.0,715.0,12.5,30.0,24.1,Own,Education,6.81
Person_594,1951625,2705700.0,766.0,16.2,22.0,21.64,Own,Car,5.87
Person_595,800201,345693.0,546.0,4.6,47.0,40.89,Rent,Business,10.52
Person_596,853328,1849734.0,665.0,11.8,34.0,25.74,Own,Car,7.64
Person_597,1093233,1110789.0,596.0,8.4,41.0,36.54,Rent,Personal,9.25
Person_598,227247,1085621.0,579.0,8.7,41.0,37.83,Mortgage,Home,9.53
Person_599,1761741,2861942.0,766.0,16.2,27.0,18.58,Own,Education,5.6
Person_600,579525,498818.0,548.0,5.3,45.0,39.77,Mortgage,Car,9.85
Person_601,1082751,761548.0,582.0,7.6,47.0,34.26,Own,Business,9.12
Person_602,1118632,1160002.0,588.0,7.1,44.0,32.99,Mortgage,Personal,9.48
Person_603,226615,904824.0,598.0,5.7,42.0,37.05,Rent,Business,8.81
Person_604,237628,2893245.0,806.0,14.5,17.0,19.48,Mortgage,Home,4.26
Person_605,688836,2493143.0,747.0,14.4,25.0,21.22,Rent,Business,5.99
Person_606,423632,2032500.0,731.0,9.7,31.0,25.69,Own,Business,6.78
Person_607,1232991,385541.0,514.0,4.9,49.0,39.65,Own,Personal,9.96
Person_608,456716,2314346.0,696.0,13.2,31.0,23.24,Own,Business,6.96
Person_609,496438,2979323.0,751.0,17.8,28.0,18.87,Rent,Personal,6.11
Person_610,1652239,1903728.0,710.0,10.6,28.0,23.42,Own,Home,6.21
Person_611,715022,768011.0,581.0,5.9,42.0,37.07,Rent,Car,9.37
Person_612,591252,668451.0,557.0,7.1,44.0,38.78,Rent,Personal,9.59
Person_613,1736293,783526.0,575.0,7.9,40.0,35.94,Mortgage,Car,9.25
Person_614,302764,459425.0,514.0,3.8,49.0,38.94,Own,Education,10.68
Person_615,764998,1878297.0,727.0,11.5,28.0,26.68,Mortgage,Business,6.08
Person_616,1565458,710609.0,564.0,6.2,44.0,36.76,Rent,Car,9.4
Person_617,790427,2265331.0,718.0,13.6,30.0,24.23,Mortgage,Business,6.57
Person_618,562153,500589.0,555.0,4.6,50.0,39.8,Own,Personal,10.62
Person_619,117215,909163.0,591.0,8.4,43.0,31.79,Rent,Business,9.44
Person_620,1954050,2293333.0,723.0,10.9,30.0,25.28,Mortgage,Home,6.79
Person_621,194356,830458.0,558.0,5.9,48.0,36.1,Own,Car,10.14
Person_622,253861,2168093.0,716.0,13.2,29.0,28.93,Own,Business,6.43
Person_623,1052168,2644913.0,791.0,15.4,22.0,18.54,Mortgage,Car,5.18
Person_624,405612,2510634.0,767.0,15.9,27.0,20.35,Rent,Car,5.91
Person_625,1553181,995911.0,622.0,8.7,40.0,34.83,Own,Home,8.83
Person_626,59435,799649.0,560.0,5.9,45.0,37.77,Rent,Personal,9.9
Person_627,497556,1925240.0,663.0,13.1,36.0,23.27,Own,Business,7.9
Person_628,1798014,628910.0,551.0,4.6,50.0,36.77,Rent,Education,10.78
Person_629,915264,281171.0,520.0,5.0,48.0,42.63,Rent,Car,10.93
Person_630,1674157,2673447.0,778.0,17.3,23.0,18.78,Own,Personal,5.26
Person_631,128781,2383448.0,694.0,15.2,36.0,25.93,Mortgage,Education,7.07
Person_632,241475,1389138.0,660.0,9.2,31.0,30.92,Mortgage,Car,7.48
Person_633,210196,2449476.0,731.0,13.5,30.0,20.82,Mortgage,Education,7.03
Person_634,276507,2795658.0,760.0,13.7,34.0,20.83,Rent,Business,6.21
Person_635,356063,2959374.0,765.0,16.7,23.0,21.41,Mortgage,Business,5.66
Person_636,814121,2538687.0,710.0,13.0,36.0,22.68,Mortgage,Car,7.41
Person_637,826665,1580679.0,665.0,8.9,35.0,32.68,Own,Car,7.89
Person_638,1789183,1652242.0,657.0,8.8,35.0,32.89,Rent,Business,7.73
Person_639,1219748,983258.0,563.0,6.6,46.0,33.51,Mortgage,Personal,10.06
Person_640,1455478,2096999.0,673.0,12.3,35.0,27.56,Own,Education,7.63
Person_641,534963,1420575.0,626.0,9.5,36.0,28.51,Rent,Car,8.75
Person_642,1554544,1560573.0,680.0,9.1,31.0,31.19,Own,Car,6.98
Person_643,1417293,2077887.0,692.0,13.6,30.0,25.7,Mortgage,Home,6.88
Person_644,1157677,1961201.0,656.0,11.4,33.0,29.34,Rent,Education,8.33
Person_645,1594548,2893801.0,774.0,15.0,29.0,21.11,Rent,Business,5.96
Person_646,338790,2537180.0,738.0,14.6,24.0,23.0,Mortgage,Car,6.62
Person_647,940617,1600507.0,596.0,12.5,50.0,30.59,Own,Car,9.77
Person_648,597337,1465832.0,636.0,9.8,40.0,32.18,Rent,Business,8.47
Person_649,1833541,240736.0,511.0,3.2,47.0,41.92,Rent,Education,11.03
Person_650,1458836,1535250.0,658.0,7.8,37.0,30.43,Rent,Personal,7.57
Person_651,1982387,409124.0,569.0,4.2,42.0,43.22,Mortgage,Business,9.5
Person_652,1691249,2927520.0,804.0,16.5,16.0,21.59,Own,Personal,4.22
Person_653,700419,2764462.0,760.0,14.9,20.0,19.6,Mortgage,Car,5.63
Person_654,483374,2957398.0,763.0,14.2,20.0,18.68,Rent,Personal,5.06
Person_655,770777,588742.0,601.0,4.2,41.0,38.94,Own,Personal,9.33
Person_656,1646153,2521945.0,743.0,16.1,29.0,18.77,Own,Business,6.2
Person_657,1470946,842911.0,575.0,8.3,43.0,35.9,Mortgage,Car,8.93
Person_658,937225,876935.0,578.0,5.5,40.0,39.47,Mortgage,Education,9.43
Person_659,321967,1885124.0,682.0,12.2,36.0,26.02,Rent,Home,7.92
Person_660,241232,632859.0,551.0,4.0,41.0,42.62,Mortgage,Personal,10.0
Person_661,1402695,601072.0,539.0,7.1,46.0,41.01,Mortgage,Car,9.98
Person_662,59540,2728537.0,751.0,15.6,28.0,21.0,Mortgage,Home,5.38
Person_663,1639228,2295637.0,718.0,14.4,22.0,25.08,Mortgage,Education,6.06
